specObjID,psfMag_u,psfMag_g,psfMag_r,psfMag_i,psfMag_z,cModelMag_u,cModelMag_g,cModelMag_r,cModelMag_i,cModelMag_z,z
1024684403827173376,20.23002,20.02992,19.38187,18.99676,18.65571,20.24745,19.871,18.98808,18.47896,18.25211,0.3631922
2147220369742784512,19.45735,18.70599,18.55146,18.4918,18.23086,19.43252,18.68314,18.55478,18.4992,18.22056,2.494484
4106179037411078144,23.99885,24.38799,22.74286,21.73586,20.83292,23.60983,21.84513,21.06285,20.32053,20.17411,1.219469
4721053982159204352,23.16086,22.28547,21.72396,21.41899,20.75248,23.34941,22.26289,21.68278,21.3747,20.78771,1.544765
781409756781766656,23.19175,20.20408,19.48293,19.32835,19.23192,23.25439,20.16424,19.48108,19.30232,19.19806,3.330301
8263021036682541056,22.8196,21.95587,21.25904,20.84623,20.28354,21.95214,21.63525,20.79188,20.38641,20.12307,0.5631599
6059750079395983360,21.23782,20.99075,20.92602,20.87649,20.40734,21.09565,20.94123,20.8727,20.59901,20.30558,0.7926692
5861475698170589184,22.07488,20.92682,20.06481,19.96861,19.88136,22.11671,20.84718,20.00171,19.88679,19.64988,1.14942
4547510368251604992,21.87807,22.04644,22.3718,21.68863,21.38897,21.89332,21.98128,22.35787,21.60022,21.47618,1.531559
4367512061669470208,23.04973,21.02868,20.69316,20.54884,20.48861,21.93698,20.99242,20.65375,20.53822,19.98535,3.278924
7605658762355601408,21.51431,21.25869,21.05964,20.97336,20.50079,21.54741,21.15041,21.08252,20.72782,20.2664,0.8462832
1378209834259736576,20.25098,19.09315,18.44629,17.91506,17.70672,20.21167,19.03625,18.40619,17.88072,17.68067,0.5251907
8024342072541245440,21.0133,20.35242,20.19963,20.15061,19.70135,21.03919,20.36898,20.1697,20.01553,19.67297,0.8368658
7588664985313275904,21.29538,20.79211,20.75976,20.66901,20.621,21.32511,20.76398,20.72989,20.61382,20.47552,2.23457
4445166171352395776,21.24461,20.45775,20.38886,20.42966,20.24966,20.88589,20.4227,20.39968,20.44445,20.23657,2.377572
5284977556029370368,22.35922,21.7603,21.71456,21.7338,21.46317,21.67371,21.65207,21.53534,21.75876,21.50056,2.636006
2971340638777272320,23.59359,23.99273,22.45126,21.1533,20.6358,20.75487,21.18047,21.54196,20.2497,19.8069,4.126084
1430043839841724416,19.53837,19.25925,19.29526,19.16415,18.95257,19.54921,19.2506,19.26764,19.13056,18.87592,0.692227
7518931209100652544,20.35554,19.82455,19.55876,19.54355,19.23453,20.4017,19.82235,19.55317,19.53159,19.24535,0.8073208
7172097135331700736,22.8494,22.59213,22.3697,21.7182,21.90628,23.01239,22.48609,22.4118,21.52587,21.9742,1.712516
4798672906111086592,20.83758,20.0406,19.99169,20.05068,19.76996,20.75569,20.01641,19.97807,20.01887,19.81435,2.641644
2659516380516214784,19.4788,19.14284,18.63897,18.16797,17.85267,19.40507,18.2029,17.24346,16.8127,16.5359,0.1657641
1888187797781637120,18.79517,18.6122,18.54413,18.67535,18.66675,18.78043,18.60311,18.53864,18.64152,18.60986,0.8270235
5982125657835630592,21.05324,20.3307,20.28183,20.32434,20.08636,20.9618,20.32855,20.25677,20.34311,20.01681,2.41167
7976061968182865920,20.5832,20.28735,20.11847,19.95181,20.10765,20.59105,20.27112,20.13483,19.93623,20.08767,1.427444
7917481635355488256,20.1099,20.05844,19.99979,19.85426,19.74877,20.09918,20.04236,20.00625,19.83235,19.6616,2.009983
7936676086380425216,22.42523,21.64456,21.58138,21.5803,21.77834,21.20621,21.56171,21.58987,21.49011,20.91735,2.274641
6979675728221237248,19.87569,19.3432,19.21353,19.14468,19.00718,19.84193,19.28947,19.19152,19.15008,18.99998,2.624592
6639498647350996992,18.13251,18.07153,18.04406,17.93883,17.84936,18.09464,18.04732,18.04699,17.89075,17.84071,1.840268
1536887509072504832,18.78766,18.46642,18.25601,17.80178,17.71378,18.69285,17.82737,17.21151,16.97864,16.98091,0.07909819
7506597162722717696,23.29456,22.23423,21.04183,20.08541,19.83097,22.64848,22.03598,20.05768,19.38911,19.3817,0.5461023
720577626556622848,17.31962,17.15722,17.04421,16.83894,16.74227,17.33513,17.11749,17.04196,16.84216,16.72195,1.882035
7465851460015288320,24.87414,22.12011,20.89444,20.96327,21.0469,22.96776,21.97668,20.91921,20.93727,21.11118,3.870858
4911395943507226624,21.88548,20.21439,19.96245,19.89494,19.78022,21.95848,20.18088,19.95077,19.85674,19.80909,2.95559
3322652473046362112,20.21442,20.02927,19.72192,19.24254,19.2613,20.20191,20.01366,19.71921,19.22845,19.21418,1.874228
7862163555691982848,24.43293,21.95861,21.69754,21.61272,21.37498,21.45992,21.68138,21.66116,21.53486,21.34736,1.080889
464028304475711488,19.52398,19.47255,19.35867,19.03854,18.90313,19.51394,19.4548,19.3656,19.03482,18.91028,1.826734
7499778815469219840,20.95579,20.31007,20.0933,19.94082,19.59388,20.80573,20.2968,20.06233,19.93118,19.59848,2.206269
6781544280118456320,22.00095,21.6818,21.8728,21.79541,21.48575,21.92979,21.60829,21.87902,21.79737,21.32088,2.336439
5775958154341445632,22.88542,22.60223,21.76331,20.778,20.25383,21.3474,21.30486,20.94868,19.92311,19.85974,1.35856
6138463016897409024,22.4509,21.14116,21.04723,20.97044,20.8728,22.12744,21.14388,21.06007,20.90018,19.61764,2.751424
7928791763425882112,23.91235,22.12655,22.15309,22.08714,21.66847,24.00339,22.13101,22.01228,21.93057,21.69424,2.315739
1194712611497732096,19.48472,19.26831,19.09949,18.87067,18.88844,19.51121,19.25012,19.10062,18.88013,18.8989,1.565065
493177176154204160,21.06468,19.54103,19.01686,18.59237,18.24069,21.02566,19.53285,19.01713,18.57253,18.20638,2.733898
5060048536847708160,23.00384,21.91622,21.90784,21.86024,21.83463,21.77719,21.88242,21.82778,21.88267,21.52469,2.675232
7274591686654357504,21.52091,21.08604,20.97107,20.78752,20.37578,21.32462,21.09517,20.94319,20.80379,20.27674,1.632767
7251934051127980032,17.72581,17.50886,17.32296,17.30603,17.20989,17.70735,17.50553,17.30666,17.27914,17.21549,1.149418
807393969670481920,19.96262,19.57416,19.29215,19.11894,19.23821,20.0096,19.5542,19.27682,19.12617,19.16602,1.434236
2580571444870146048,19.44391,18.8822,18.59938,18.48326,18.51801,19.47768,18.86849,18.5802,18.47465,18.50021,1.394426
1777800409218312192,24.63525,21.4846,20.16214,20.44021,20.15973,24.63466,21.51741,19.97255,20.17555,20.03326,1.689
5120619532843151360,23.72342,21.96643,21.4618,20.40068,19.9799,22.3485,21.67472,20.81755,19.87629,18.96089,0.6685801
1358979099451746304,19.5999,19.47495,19.29922,18.9646,18.81775,19.61025,19.46228,19.29303,18.96312,18.83271,1.983672
4302323396530335744,23.7553,21.95525,20.50197,20.38928,20.48617,21.8729,21.9667,20.49648,20.31832,20.25365,3.82359
7086443809232056320,22.15119,21.53486,21.55258,21.40451,20.69092,22.06972,21.4653,21.54997,21.42806,20.74081,2.260958
840035442383415296,19.64389,19.26639,19.10768,19.00422,18.77712,19.65016,19.26615,19.11111,18.98181,18.72506,2.200776
4934968649062215680,23.81551,21.96587,21.20028,20.62907,19.9227,21.03399,21.97739,21.15804,20.58553,19.92568,2.090182
5953992452003786752,21.86809,18.92276,18.6965,18.56737,18.57848,21.89451,18.92572,18.69719,18.58355,18.5736,3.142442
7976056195746820096,23.43482,22.96127,21.31743,20.44521,19.93721,21.55404,21.78307,20.19775,19.40462,18.79846,0.598272
5584585680149475328,18.53466,18.23086,17.98943,17.75886,17.70345,18.49285,18.20226,17.98407,17.76126,17.68395,1.520764
7451442085876133888,20.58261,20.30128,20.19979,20.03305,19.73246,20.55177,20.24055,20.2043,19.99703,19.67755,2.170914
7284726435167268864,20.56025,20.61571,20.08497,20.19435,20.28295,20.43526,20.60137,20.07861,20.15776,20.29201,1.241256
8263190910658605056,22.51515,22.48989,21.85445,21.77718,21.22793,22.79052,22.33645,21.8616,21.72381,20.14158,0.05642513
4421568452830621696,22.03292,21.667,21.54646,21.52678,20.90829,21.78276,21.67739,21.4199,21.53664,20.6582,2.281404
6782583868681285632,22.6274,20.97487,20.52886,20.38434,20.25938,22.02556,20.99254,20.52205,20.39076,20.30511,2.617839
2260820265346820096,19.25645,19.08018,19.06923,18.87721,19.00191,19.26389,19.04851,19.06931,18.8526,18.99564,1.752793
864739270357706752,19.05674,18.86642,18.8637,18.69759,18.68034,19.04349,18.86351,18.87264,18.66905,18.63083,1.624048
6116055520534786048,22.16795,21.3516,21.0367,21.13208,20.99129,21.34746,21.31465,21.04309,20.99824,20.14793,2.179257
7673236121488912384,21.87045,21.52991,21.62289,21.51486,20.79887,21.79353,21.52419,21.61064,21.52869,20.80223,1.953083
6042977579337183232,23.25787,21.35322,20.94031,20.97953,20.73202,23.51862,21.34888,20.87627,20.92976,20.59128,2.824303
7917501701442695168,21.66032,21.51563,21.31389,21.34857,21.2328,21.66367,21.42753,21.29058,21.24417,21.20471,1.368567
1877001096333912064,19.57679,19.31389,19.21754,18.94793,18.88727,19.60519,19.27347,19.14981,18.88112,18.63701,0.5210763
8333985441737537536,21.87754,21.92305,21.70991,21.51538,21.36717,21.87533,21.89917,21.57767,21.42932,19.50944,1.198617
6804002905080393728,22.1035,21.58468,21.81685,21.42719,21.34966,21.78807,21.56401,21.82617,21.40331,21.41685,0.739932
2648200481905600512,19.96236,19.50764,18.94364,18.80796,18.8829,19.97782,19.50531,18.93978,18.79127,18.86965,1.255846
7272261270819762176,21.69204,20.84516,20.62337,20.63078,20.39061,21.58987,20.80111,20.61436,20.64416,20.20123,2.576772
2433161298091993088,18.67703,18.51652,18.33204,18.13102,18.08736,18.68337,18.50393,18.31704,18.12408,18.09747,1.457962
5441537017211711488,21.05951,20.72845,20.81206,20.82377,20.35719,21.00941,20.75361,20.78216,20.72887,20.37653,0.8219928
2016564045418620928,19.10238,19.08478,18.74422,18.93103,19.0474,19.08061,19.07327,18.77297,18.93906,18.95362,1.180186
8340734793361324032,22.02988,21.26856,21.06695,20.39713,20.09143,21.83231,21.09937,20.97647,20.33966,19.99333,1.949772
1141825003797374976,19.75467,18.98512,18.85349,18.76532,18.52271,19.77035,18.96086,18.8469,18.76305,18.52698,2.41603
6111626688050425856,22.34282,21.75458,21.72661,21.75837,20.6879,22.2122,21.75807,21.69972,21.49017,20.78149,0.839505
7417642550947409920,23.55901,22.28198,22.03332,21.93871,21.20143,19.59078,22.23313,21.89193,21.81113,21.27389,2.568999
7333191261958631424,22.09956,21.41237,21.17756,21.20519,21.00614,21.25484,21.40701,21.20013,21.17836,20.98813,0.9853853
6645099559582887936,20.61802,20.102,19.56292,19.15014,18.79763,20.44679,20.06074,19.56292,19.13955,18.80702,2.147164
1495200070830680064,19.8387,19.22778,19.0737,19.06227,18.94855,19.85472,19.21307,19.07661,19.06503,18.77264,2.477406
8262980629093347328,20.53765,19.5579,19.50517,19.39608,19.40799,20.55908,19.56612,19.50917,19.4031,19.38537,2.857382
4466623147026345984,24.21782,22.11305,21.75222,21.72231,21.78116,23.84509,22.07244,21.65833,21.52996,21.92452,1.306368
464002740830365696,17.4583,17.12088,17.0651,17.11812,17.02383,17.46051,17.1128,17.04589,17.12048,17.01669,0.7680466
1995236523749959680,19.61561,19.36424,18.9665,18.7845,18.81563,19.62184,19.33963,18.9425,18.77662,18.7398,1.319587
8147176213715808256,21.10678,20.83505,20.7024,20.22001,19.97526,20.98055,20.7928,20.65485,20.18505,19.79887,1.864334
7293651171167367168,20.21628,19.65444,19.69286,19.64641,19.35304,20.21219,19.64235,19.6849,19.64163,19.37282,2.347406
7588694122371411968,19.10337,18.75756,18.62307,18.56064,18.45276,19.09232,18.71891,18.61416,18.56399,18.40198,2.181577
4723291487919075328,19.90643,19.1915,19.06098,18.99009,18.78583,19.85421,19.14511,19.04733,19.0031,18.75634,2.330705
1459187490802919424,25.77601,22.84731,21.04599,20.1517,19.42097,25.96591,22.79148,21.01591,20.17319,19.43171,2.635664
8309397062249279488,20.96585,20.67938,20.37983,20.57868,20.16996,21.00604,20.67103,20.3722,20.55067,20.21056,0.9516382
8263166721956444160,18.75575,18.61497,18.55302,18.37457,18.36886,18.74674,18.62212,18.55357,18.36066,18.38634,1.796516
7414240111258955776,21.49225,20.27798,19.78667,19.45119,19.1409,21.16068,20.28309,19.7647,19.41566,19.02889,0.7136222
4760443436602683392,21.98934,21.58912,21.33461,21.19481,20.66972,21.92505,21.59531,21.17281,20.81235,20.5194,0.8309897
2665120316472190976,20.61342,20.29174,20.01379,19.80412,19.40515,20.55189,20.16904,19.75908,19.30497,19.03192,0.4706252
5791737795366809600,23.48821,22.45684,22.26849,21.93785,21.78447,22.85705,22.42589,22.26752,21.80599,21.77086,1.548202
4465362554713731072,22.2775,21.47445,21.47329,21.50577,21.49156,22.31892,21.49236,21.28601,21.45911,21.18732,2.763855
4279575874904977408,20.3162,19.96659,19.67054,19.7019,19.62824,20.30323,19.91632,19.67196,19.70596,19.63776,0.9147726
3144703657530910720,19.00949,19.04391,18.7792,18.71731,18.79575,19.00756,19.02057,18.78141,18.71522,18.78208,1.297477
5031699008847540224,21.18648,19.60067,19.28274,19.23026,19.09942,21.03452,19.58754,19.28405,19.21182,19.04592,3.096984
6800467425525166080,21.37722,21.01129,20.87808,20.80672,20.83103,21.38956,20.96736,20.86559,20.74239,20.19337,2.475997
7854301497814347776,21.37923,21.10772,20.95813,20.92373,20.40639,21.31481,21.11073,20.92056,20.87005,20.40253,2.146584
471925265572849664,20.95453,20.60508,20.39669,20.1778,19.84214,20.89638,20.56017,20.39295,20.06317,19.79063,0.7930263
8261892662236999680,20.66822,20.41729,20.35735,20.22725,19.8377,20.62502,20.42954,20.34347,20.23707,19.81755,2.003099
5589045299345289216,22.99977,21.32695,21.09328,20.85293,20.37721,22.77126,21.33418,21.04023,20.8589,20.38318,1.551798
5819810804748972032,21.22095,20.47062,19.77427,19.44222,19.26699,21.26739,20.42224,19.75408,19.39515,19.1898,1.432747
3330525800263870464,23.02194,20.64671,20.0923,20.04445,20.03197,22.27811,20.65319,20.08,20.05466,20.00827,3.440206
2026714730357352448,19.63917,19.48142,19.34737,19.12586,19.11022,19.64831,19.481,19.35244,19.12653,19.05743,1.529318
2832857695256602624,22.72536,21.34551,20.58797,20.28237,19.80013,22.76146,21.35044,20.54957,20.29452,19.76199,3.966977
512336166687631360,16.94261,16.89304,16.74403,16.73577,16.75077,16.92271,16.86927,16.75862,16.73825,16.74784,1.236413
5216530757690519552,20.40569,20.36187,20.16387,19.43336,19.30532,20.34057,20.34481,20.09415,19.40025,19.32072,1.891402
5864890231010553856,21.63955,20.56685,20.4157,20.52952,20.40303,21.34542,20.53728,20.37108,20.52695,20.33589,2.815426
2835052870255011840,19.01757,18.58162,18.62965,18.44517,18.17192,19.02339,18.55564,18.63062,18.41175,18.15364,2.230959
7974982799164370944,22.48695,21.19859,20.90658,20.48563,20.36828,22.5,21.16996,20.91096,20.49014,20.2246,2.706904
3110942607203657728,19.2798,19.11156,18.91267,18.87001,18.8308,19.24405,19.08131,18.84151,18.6423,18.36485,1.239342
4847052517697843200,21.9574,21.65098,21.45244,21.52232,21.13992,21.73219,21.59524,21.48519,21.57062,21.17666,0.9527744
5251428166841069568,22.06265,21.62647,21.54105,21.42628,21.86126,21.97791,21.58546,21.50584,21.34671,21.76369,1.286302
8052706450457948160,20.94687,20.53848,20.48995,20.13079,20.06074,20.80819,20.50763,20.43208,20.1493,19.84965,1.694385
7583101456409620480,21.93706,21.11835,21.04903,21.03654,20.78283,21.9402,21.07618,21.00372,20.99284,20.75718,2.486794
4228892786843906048,21.29255,20.87504,20.83321,20.63253,20.41273,21.31629,20.8912,20.84925,20.66167,20.35434,2.140567
4349416849659326464,20.17734,19.82452,19.7814,19.61091,19.72243,20.13745,19.80469,19.74582,19.52315,19.60648,0.5890038
5689374918530756608,20.89169,20.4452,20.39014,20.35102,20.28691,20.87967,20.42334,20.38194,20.35675,20.32237,2.343744
6034837894706425856,21.78235,21.09218,20.83167,20.65696,20.34612,21.74149,21.03933,20.85057,20.63501,20.19175,2.72013
6599048989407637504,22.06315,21.6982,21.32047,20.98634,20.42247,22.06642,21.60406,21.24377,20.9644,20.47132,2.047263
6588901046251876352,22.75439,21.72009,21.58643,21.73197,21.86247,22.45687,21.56298,21.61826,21.72089,21.55079,2.605086
7072959675016867840,22.60888,21.89607,21.23038,20.24534,19.72235,21.94479,21.80997,20.9242,19.93016,19.42966,0.6490983
4708704267052707840,21.86562,21.14345,21.06524,21.00324,20.51475,21.87955,21.15289,21.07425,20.91412,20.59359,2.227075
5021716537242480640,22.77574,21.80571,22.0519,21.90541,20.78816,21.68554,21.74518,22.03995,21.87423,20.58475,2.57102
4739064532411543552,19.89298,19.77702,19.72047,19.70164,19.60178,19.85658,19.68296,19.72433,19.69989,19.58628,0.9441475
6074357091723309056,22.75973,22.00845,21.05343,20.4831,20.25341,22.46598,21.59254,20.47927,20.01761,19.74041,0.4212955
2517582348128643072,17.63592,17.67175,17.51524,17.1741,17.25631,17.62355,17.55765,17.38435,16.97203,17.05708,0.2088277
8241724869818642432,21.76311,22.05632,21.54553,21.53588,21.70251,21.80697,21.99247,21.56464,21.53833,21.91422,1.032191
8262050440796631040,21.46471,21.63562,21.71822,21.5131,21.84041,21.24925,21.59253,21.71845,21.54693,21.86715,2.121989
2933030080571533312,20.26993,19.66737,19.21015,18.92627,18.88371,20.12331,19.64613,19.20779,18.87882,18.83698,1.487406
6955948267176390656,19.18879,18.35006,18.14769,18.11245,17.85205,19.17464,18.3059,18.12651,18.10169,17.84119,2.421621
5469715851081609216,21.57231,20.93928,21.04196,20.98637,20.88763,21.47091,20.89368,20.99562,20.98272,20.39924,2.361336
6979490460511956992,21.68516,21.08652,20.88798,20.65561,20.30433,21.67667,21.09013,20.8572,20.61072,20.22668,0.4142489
5960784136284860416,23.19594,21.03119,20.62626,20.58032,20.21729,21.90335,20.93436,20.60865,20.55964,19.80586,3.091202
5367421416764010496,23.25828,22.83017,21.57439,20.52066,20.03426,21.77748,21.5728,20.59725,19.69821,19.34416,1.060173
7235208554620841984,25.90773,20.87844,20.31132,20.13327,19.74882,26.0083,20.85238,20.30187,20.14247,19.68843,3.573859
3330473848339458048,21.4604,21.31648,21.24078,20.93409,20.59747,21.35131,21.25972,21.16352,20.87297,20.61898,1.838014
614781793182181376,18.77632,18.29026,18.09149,17.80774,17.72228,18.75049,18.27729,18.07875,17.7916,17.6972,1.679065
5707456112338071552,21.09734,20.33632,20.38484,20.10127,19.7809,20.97678,20.28754,20.38755,20.1152,19.78963,2.220735
6409818643190444032,20.88,20.16951,19.93003,19.8705,19.50765,20.76604,20.17147,19.90039,19.82512,19.30684,0.8633465
8340794716745037824,21.1301,20.78771,20.91228,21.01367,21.25887,21.05337,20.72347,20.92165,20.90286,20.22538,2.228605
3858513490109112320,19.1671,18.82109,18.64668,18.42277,18.12045,19.17379,18.82058,18.65197,18.41343,18.12506,2.137736
4445187611829137408,22.97049,21.8772,21.76293,21.48125,21.35239,22.60328,21.78868,21.62888,21.50095,21.52044,1.821125
5864844051522187264,22.30104,21.38888,21.54453,21.43808,21.0162,21.73912,21.37243,21.48543,21.39115,20.83753,2.278146
7499870624690139136,21.02403,20.7703,20.70061,20.65176,20.49649,20.81507,20.78582,20.67857,20.55126,20.35003,1.482643
7235295141161529344,20.64675,20.42299,20.26385,20.22008,20.02976,20.67439,20.35955,20.26111,20.20398,19.90903,2.193429
5664517709338701824,23.17546,23.01429,21.45463,20.55243,19.90136,22.20006,22.06801,20.48714,18.96533,19.00488,0.5877609
5233273022135857152,20.61817,20.10498,20.20982,20.1688,19.95136,20.52959,20.08285,20.20443,20.1515,19.90371,2.300385
4239276024951140352,21.80714,20.90306,20.95439,20.98726,20.36649,21.70491,20.85719,20.95114,20.90782,20.43027,2.41187
7647159004431052800,20.33923,20.40057,20.00952,19.95677,20.00878,20.32233,20.37977,19.98859,19.91749,19.79801,1.19406
638468847845795840,19.85963,19.5137,19.10519,19.06492,18.96049,19.87081,19.45887,19.11244,19.05193,18.97112,1.135321
1661883012930889728,21.15168,20.40087,20.37865,20.33195,19.86233,21.20967,20.36973,20.35631,20.31702,19.91805,2.331714
5395569188960661504,21.94738,20.1619,20.1516,20.37106,20.22863,22.06476,20.17824,20.1532,20.34033,19.92476,3.009794
2916098420953344000,18.74439,18.3293,18.32211,18.14795,18.26157,18.73639,18.31898,18.31015,18.13752,18.21228,0.6023121
7911857358115631104,19.29482,19.26386,19.05051,19.01442,19.00712,19.28475,19.25867,19.05686,19.01282,19.01065,1.400048
2015480470166333440,18.18995,17.98392,17.98462,17.97574,17.97598,18.17269,17.96766,17.99055,17.95884,17.97117,0.7080584
7170931377776029696,20.80505,20.75497,20.47643,20.62948,20.43595,20.57453,20.68923,20.46586,20.5389,20.10732,1.08401
1928691893395286016,19.52982,19.3177,19.07859,18.82492,18.54407,18.66341,17.79833,17.0111,16.66498,16.43357,0.2452251
2011984033071785984,19.50014,19.51731,19.20771,19.04787,18.37843,19.4643,18.80462,17.84419,17.48025,17.38955,0.3068688
7692157617208750080,21.52197,21.15495,20.76227,20.19136,20.25652,21.60344,21.13969,20.66505,20.16496,20.04633,1.798994
8263139507919581184,21.72451,21.99466,21.9514,21.69822,21.27033,21.5385,21.93273,21.87445,21.71882,20.98136,1.826172
6973886249241866240,21.03175,20.33667,20.26612,20.19879,20.19712,20.99145,20.31468,20.27187,20.21441,20.1669,2.666805
4431628159070957568,21.12505,20.74524,20.53516,20.57799,20.37727,21.04566,20.72418,20.48908,20.58752,20.01956,0.9240674
4226714654024069120,22.55543,21.82565,21.29046,21.1573,21.16285,22.63083,21.85911,21.28527,21.09429,20.95856,2.262464
7419755258127773696,20.99936,20.4838,20.30553,20.29612,19.92772,20.92538,20.42676,20.2721,20.20877,19.85827,0.8531591
4331544843073024000,22.81414,22.11494,21.88917,21.6017,21.08467,22.42912,21.86684,21.75443,21.60448,21.0987,1.295231
2232713998841702400,18.46992,18.33356,18.23519,18.2799,18.11422,18.45654,18.33199,18.23548,18.26272,18.11493,0.8938558
4815549310488473600,22.15561,21.28843,21.21496,21.2298,20.86804,22.34689,21.27885,21.19668,21.25822,20.81931,0.8309
4121979569778126848,21.70204,21.37487,21.31447,21.25253,20.52842,21.48453,21.34394,21.2487,21.11475,20.44991,2.045774
5149896504773373952,20.85663,20.39096,20.32609,20.07339,19.94646,20.81246,20.3759,20.2832,19.97306,19.86596,0.6017926
5836796065525460992,22.60143,21.39555,21.4439,21.28359,21.25661,21.6303,21.27261,21.37654,21.30209,20.59776,2.206076
6136249150721421312,20.96233,20.56031,20.53584,20.16994,19.86838,20.88101,20.47145,20.45869,20.07929,19.71492,0.4501019
5224403266096001024,21.42223,20.84509,20.8573,20.86973,20.46144,21.2299,20.79399,20.76825,20.58591,20.2696,0.8833776
4415793268005728256,20.90959,20.53745,20.47923,20.46668,20.23587,20.86358,20.56388,20.48603,20.46181,19.90121,2.206925
1576396542116390912,18.8534,18.83751,18.90384,18.69509,18.64373,18.85778,18.8479,18.89544,18.66704,18.63197,1.882548
7243087380151463936,22.6199,21.59818,21.52124,21.48353,20.52611,22.12626,21.58844,21.53877,21.38091,20.51319,2.264475
630666714073294848,20.42256,20.40228,20.37441,20.2893,20.08979,20.44434,20.38892,20.33716,20.26951,20.13256,2.127203
5790576711071100928,22.62365,23.0496,22.72689,22.7595,21.71823,22.7211,23.09258,22.66998,22.78667,21.67086,4.02949
5443896019560099840,22.24176,21.57109,21.41675,21.44289,21.36479,22.31979,21.45625,21.41789,21.3791,21.21431,1.634213
5380807141333069824,21.67877,21.20078,21.06506,20.99104,21.15055,21.22121,21.21839,21.00399,20.69036,21.31332,0.8710234
6932407173889323008,24.21521,21.45998,20.83413,20.57728,20.42839,22.72591,21.46696,20.82503,20.53232,20.24361,3.440151
8263213176154945536,20.15242,19.783,19.09049,18.66073,18.39856,19.99306,19.38576,18.56047,18.069,17.84149,0.2372992
1492968611613009920,25.86664,22.39201,20.66316,19.93698,19.58575,26.24949,20.26091,19.15271,18.54886,18.33008,1.201171
7088789612877508608,21.58628,21.06141,20.86997,20.76133,20.33306,21.51875,21.04972,20.85295,20.78082,20.09556,1.001969
347986387171043328,19.30381,19.20379,18.66511,18.8239,18.97068,19.26836,19.17191,18.66779,18.80112,18.86801,1.269749
4154653756317429760,21.55537,20.89553,20.46088,20.31127,19.87978,21.23808,20.86126,20.43802,20.21463,19.90456,2.229676
4126666788434538496,23.10259,21.86738,21.37634,21.21612,20.74378,22.16111,21.85678,21.37749,21.13832,20.34539,2.606405
6949155485279514624,23.18972,21.90974,21.63995,21.72615,21.256,21.31322,21.82071,21.52117,21.73718,20.81177,0.7865093
886230050410620928,20.63873,20.46058,20.47727,20.26609,20.33935,20.46206,20.42287,20.42804,20.25172,19.95477,1.71684
6808541689113407488,19.55781,19.30152,18.83242,18.4857,18.29005,19.56759,19.28483,18.81944,18.49687,18.27978,2.043488
5322332364809629696,20.1524,19.45698,19.3188,19.2399,18.97138,20.15967,19.46223,19.32638,19.2206,18.97121,2.490604
2045766792411899904,19.54419,19.16508,18.9491,18.95642,18.98863,19.49336,19.15247,18.95335,18.9278,19.00488,1.308857
6916490644052176896,21.44875,20.89743,20.80337,20.41321,20.18166,21.45273,20.86326,20.75962,20.42686,20.10623,1.948441
7296103082080530432,21.682,21.11451,20.7599,20.3806,19.93827,21.69891,21.08724,20.76598,20.39494,19.89836,2.16256
5665743389908987904,21.05182,20.34339,20.32114,20.13404,19.95441,21.10538,20.28735,20.29025,20.01738,19.87654,2.395957
7216153742763814912,22.25119,21.65245,21.60461,21.45798,21.00971,22.22177,21.50791,21.63484,21.37249,19.98152,2.308689
7062817499364651008,21.87972,21.03212,20.81438,20.88819,20.71493,22.00797,21.04419,20.79553,20.7764,20.76002,2.617812
8339666067924908032,21.4619,21.18983,20.8719,20.71618,20.5293,20.94656,21.14348,20.83072,20.54251,20.54255,3.476497
6513333265284919296,23.45916,21.21716,20.82861,20.79972,20.95477,19.54453,21.20358,20.77377,20.65899,20.79856,3.270812
4284276557965094912,24.84068,22.12755,21.83662,21.59426,21.46653,25.18259,22.0028,21.81255,21.57638,21.42612,1.260124
6157651420289626112,25.84241,21.18575,20.07805,20.04362,20.15988,25.96957,21.20975,20.04907,20.03762,20.1217,3.64625
4118696427940147200,20.44249,19.8395,19.49144,19.38284,19.04647,20.37075,19.82414,19.48947,19.36354,19.06328,2.202361
7607829473237069824,21.14164,20.66341,20.4522,20.37978,20.22859,21.17851,20.62885,20.43459,20.38675,20.02676,2.299177
8263163148560431104,24.8592,21.73705,19.65086,19.39425,19.25292,25.10207,21.71448,19.62598,19.38225,19.20909,4.327612
5610422555627941888,21.57845,21.09525,21.17484,21.06749,20.62671,21.62939,21.04552,21.20952,21.03773,20.68867,2.213082
7919834042043396096,23.28669,22.02503,21.90819,21.37617,21.05244,22.22469,21.99188,21.86701,21.27532,20.72012,1.60679
7979372597912203264,23.05713,21.55437,21.16547,21.06859,20.51366,22.25919,21.56877,21.19086,21.01725,20.18844,1.538915
5222178954559549440,18.91185,18.81772,18.74322,18.54217,18.61128,18.92632,18.80107,18.72272,18.54423,18.57722,1.612448
6503218303719895040,21.60147,20.72703,20.6413,20.66412,20.48557,21.64955,20.71243,20.62092,20.66467,20.36915,2.392749
8068350026046959616,22.71381,21.56713,21.20216,21.0124,20.82078,22.95478,21.57857,21.11648,21.02365,20.84056,0.659758
4746860069835698176,22.85484,22.1403,21.6935,21.58832,20.91916,22.94055,22.14618,21.40081,21.50388,19.55631,0.8872008
1632669541353940992,18.95907,18.9271,18.78051,18.86471,18.76891,18.98382,18.9101,18.78028,18.86756,18.77303,0.9615906
