specObjID,psfMag_g,psfMag_r,psfMag_i,cModelMag_g,cModelMag_r,cModelMag_i,class
3508405894943711232,17.9353,16.94875,16.58885,17.92596,16.94618,16.58302,-1
3240411475059173376,22.07853,20.7475,18.7599,21.81472,20.67798,18.76238,-1
7981626322273890304,22.89585,21.21138,20.4085,20.97778,20.04499,19.48165,-1
3132421843156232192,19.46747,19.21416,19.17011,19.47764,19.22612,19.16795,-1
819816802669324288,19.39567,18.24134,17.77018,19.37501,18.23531,17.78259,-1
4456419672829128704,21.97822,21.35444,21.04008,21.99485,21.38626,21.00993,-1
1705876946522499072,19.00272,18.48927,18.2867,18.98972,18.47716,18.29242,-1
6583214647041257472,21.49032,21.66657,21.58708,21.39717,21.53091,21.52251,-1
1575237376983197696,18.83143,18.83097,18.85982,18.81982,18.83338,18.84368,-1
4583564179361427456,22.95761,21.53588,20.42731,22.23832,20.87749,19.82327,-1
4418283661825863680,21.4309,20.83423,20.50248,21.40329,20.84039,20.52284,-1
8071629869668823040,22.01535,22.07416,22.13072,22.03459,21.91386,21.93058,-1
1705795857539950592,21.91606,20.46821,19.73383,21.85592,20.443,19.7297,-1
2613266522600138752,18.67362,18.29629,18.16059,18.64499,18.30171,18.16839,-1
6156687972839911424,18.49207,18.17439,18.0842,18.46086,18.16909,18.07015,-1
3222450952720115712,17.19432,16.64007,16.39423,17.16832,16.61877,16.40607,-1
4300027891213332480,21.06105,20.41301,20.24277,21.07342,20.43081,20.24864,-1
3152691610429529088,15.01213,15.2171,15.4806,14.96496,15.21352,15.41452,-1
8390448111512383488,17.76173,16.98113,16.70811,17.77167,16.99381,16.70643,-1
6621523006559285248,21.4675,21.54006,21.45503,21.33128,21.51561,21.45282,-1
7588633649231884288,19.69128,19.50468,19.54715,19.68357,19.50533,19.4954,-1
7546952541755076608,22.2423,21.33729,20.30942,20.73736,20.27315,19.3265,-1
2298134664893720576,18.08832,17.35276,17.10353,18.06645,17.34821,17.11016,-1
3613182757913600000,19.46843,19.00167,18.83859,19.4391,18.99555,18.83403,-1
721805506150164480,19.37369,19.14479,19.19019,19.36065,19.14676,19.15792,-1
7518972440786694144,20.01241,20.0592,20.07813,19.99833,20.07023,20.08145,-1
5385395953044484096,22.13707,21.54591,21.45203,21.80891,21.46809,21.36492,-1
5074517285151633408,20.91744,20.72921,20.71562,20.9094,20.73226,20.73713,-1
6457088842629050368,20.5299,20.37253,20.30027,20.54061,20.32401,20.29062,-1
1696815335384049664,21.57273,20.16075,19.15183,21.57531,20.16162,19.04721,-1
2576064821350918144,21.60946,19.96639,19.08281,21.6014,19.98026,19.0257,-1
1891548455457810432,17.33068,17.44938,17.59984,17.27704,17.45448,17.59192,-1
3304659241142347776,18.68045,18.16999,17.96126,18.66763,18.1709,17.97084,-1
2268808223127529472,24.75384,23.34609,20.38939,23.07971,22.33802,20.39476,-1
1585297077871601664,15.93977,16.16566,16.3361,15.92964,16.15461,16.33155,-1
3672792230688563200,17.45797,16.3377,15.94709,17.44629,16.34367,15.95046,-1
5109585663729790976,20.63414,19.6617,19.51384,20.59601,19.66305,19.3769,-1
7451312343504056320,21.55494,21.43229,21.35966,21.50934,21.42297,21.37768,-1
7082079568609865728,19.1062,18.7051,18.56253,19.08242,18.7221,18.56335,-1
6029282612643295232,21.43395,21.27805,21.41242,21.436,21.18312,21.4331,-1
1714848411733223424,17.15863,16.21777,15.91493,17.16871,16.2238,15.89359,-1
4740192081015402496,21.36832,21.23833,21.04828,21.34875,21.19027,21.00804,-1
460662692957415424,20.90923,19.29666,17.85999,20.94698,19.29276,17.86888,-1
720688677231028224,18.23502,17.6027,17.26866,18.03468,17.27124,16.94886,-1
3053583008083765248,16.55931,15.61992,15.20858,16.57433,15.60819,15.18972,-1
3638969328839270400,19.58896,19.23454,19.07739,19.51918,19.19477,19.00643,-1
3858610522010263552,16.93979,16.92205,16.97473,16.93142,16.91845,16.98409,-1
4070295376379965440,18.82203,19.18442,19.51764,18.82734,19.18932,19.53204,-1
7486237779983790080,21.50127,20.90171,20.19612,21.35467,20.72602,20.04642,-1
3641292322081185792,19.26677,19.03242,18.93634,19.28909,19.03745,18.94315,-1
5345943276464304128,20.20041,19.80311,19.60434,20.16905,19.73371,19.59085,-1
5956101315255529472,19.70433,19.41873,18.90873,19.71022,19.3821,18.90481,-1
8252957479970467840,18.01879,17.06773,17.46034,18.01859,17.06875,17.18856,-1
5356102764274053120,21.82616,21.42127,21.42983,21.77489,21.4015,21.41143,-1
5625179648993980416,19.45044,19.33077,19.22747,19.42176,19.33503,19.21618,-1
3704263827844603904,17.77153,17.21643,16.99203,17.75661,17.2225,16.99905,-1
2889182378956187648,19.34439,18.41169,17.85282,19.37044,18.3681,17.89276,-1
8149313115487137792,19.03931,18.7921,18.63721,19.02584,18.78721,18.64511,-1
7223846475968212992,18.94269,18.88561,18.90178,18.91927,18.8864,18.90566,-1
2629115158399576064,18.89608,18.25769,18.05738,18.8748,18.27785,18.05328,-1
7525740209918111744,21.37069,21.22027,21.08407,21.38227,21.2165,21.0346,-1
8198807631411474432,20.4067,20.49709,20.2106,20.36554,20.46546,20.20456,-1
6170087171073699840,20.24994,20.11839,20.12005,20.24784,20.08104,20.07881,-1
2312738104194131968,16.96177,16.65591,16.5052,16.94684,16.63996,16.51131,-1
1256603026395785216,19.72125,19.28736,19.17985,19.69261,19.29911,19.15391,-1
4334763113389420544,20.55397,19.95115,19.49663,20.54968,19.95377,19.43257,-1
2642511608525383680,18.15959,18.25026,18.37778,18.11391,18.23647,18.3715,-1
7650604873755062272,20.80222,20.47044,20.18249,20.73161,20.38188,20.05257,-1
8304749976287375360,21.43735,20.98483,20.82174,21.37771,20.92409,20.774,-1
8264146937294026752,21.87107,21.2343,21.26478,21.80316,21.24585,21.20849,-1
7641565514154307584,22.39461,21.13435,20.21019,21.77014,20.67768,19.7629,-1
4122004858545565696,20.6913,20.2883,20.09945,20.68452,20.29051,20.09681,-1
8250693036293156864,20.81317,20.54229,20.44769,20.75636,20.54415,20.35302,-1
2437734992239945728,17.80366,16.70117,17.10284,17.79355,16.70573,16.78525,-1
8263067490797156352,20.31444,20.33093,20.13666,20.28247,20.3089,20.13112,-1
7302746606012133376,22.15089,21.06357,20.17128,21.8148,20.66291,19.72951,-1
7320626592848998400,19.85832,19.49877,19.3388,19.79242,19.48397,19.32477,-1
4534157348969312256,19.63144,19.18934,18.86785,19.59824,19.1203,18.71563,-1
3636779376185548800,18.06066,17.04995,16.64238,18.07438,17.052,16.63662,-1
5102769786099265536,21.50836,21.26543,21.25064,21.47589,21.16315,21.28205,-1
2889200246020139008,18.35152,17.57434,17.26312,18.35437,17.57775,17.25539,-1
6169038237232459776,25.01621,24.1648,21.18016,24.99909,23.46882,21.18317,-1
4791958738272186368,21.63763,21.43794,21.49088,21.67265,21.45886,21.53264,-1
583391287256836096,17.85084,17.4427,17.2814,17.83362,17.44365,17.28703,-1
465127810650892288,22.29151,20.59267,19.12368,22.29685,20.6182,19.13575,-1
313059304728979456,22.98373,20.95055,19.88495,23.06266,20.94228,19.85156,-1
4440715903558676480,21.24348,20.88334,20.77344,21.23671,20.90138,20.75911,-1
5509135542346510336,20.96958,20.9319,20.82732,20.89811,20.93107,20.83071,-1
2868951636846340096,19.12302,18.78428,18.62619,19.1023,18.7805,18.63469,-1
6979712561860767744,16.36294,16.03508,15.90584,16.33404,16.01889,15.91439,-1
8263066665358127104,20.05838,19.9988,20.04792,20.04424,20.00875,20.05481,-1
6599133651802976256,21.40606,20.57629,20.37628,21.42915,20.59956,20.38404,-1
8459087874242574336,20.0154,19.73212,19.71836,20.01386,19.71485,19.69802,-1
7219431387798630400,20.74368,20.83687,20.81785,20.75644,20.79215,20.80923,-1
3734778573496623104,18.60631,17.55214,17.13298,18.58696,17.54905,17.13649,-1
2552551215669995520,18.05682,17.94894,18.02884,17.99908,17.95696,18.00499,-1
3245011007629715456,19.00361,18.92063,18.68803,18.98205,18.92371,18.69349,-1
8255195535872028672,16.38443,15.58274,15.28807,16.38382,15.59223,15.29324,-1
3006249852209227776,16.91632,16.61667,16.53349,16.90496,16.62505,16.54015,-1
6513441017424441344,20.7626,20.26012,20.02308,20.61921,20.22611,20.02461,-1
4893323277273591808,20.44789,20.31796,20.28427,20.31594,20.33863,20.28516,-1
5358330374764818432,21.73241,21.66912,21.77952,21.70245,21.47878,21.71437,-1
3834976519420223488,17.97916,17.39759,17.16971,17.89753,17.37204,17.16501,-1
1523355544943880192,19.44678,19.26223,19.05772,19.37748,19.07215,18.82624,-1
2856490592748201984,17.22572,16.62748,16.3882,17.20946,16.63566,16.38945,-1
6730675374726508544,22.25112,21.66932,21.59612,22.28226,21.71809,21.60465,-1
3837091429667151872,16.81523,16.2179,15.9907,16.81964,16.22258,15.98769,-1
3243874937307424768,17.22097,16.76195,16.5729,17.21739,16.76811,16.56112,-1
4144535501586231296,19.85536,19.57172,19.53122,19.79101,19.57387,19.53537,-1
772414382477961216,19.31986,19.17665,19.04057,19.26455,19.13155,18.91805,-1
5194939922465353728,18.19309,17.87331,17.76749,18.1817,17.86554,17.76409,-1
1916378726094891008,17.76948,17.69152,17.80862,17.72845,17.62733,17.64009,-1
8027855561981358080,19.21282,18.86405,18.7564,19.18826,18.87783,18.75839,-1
3233687137962452992,17.36893,16.82366,16.6754,17.34117,16.82258,16.66343,-1
3524169317400813568,18.46637,17.63421,17.27924,18.45913,17.63879,17.27246,-1
2553572936330012672,22.44782,20.93478,19.74535,22.33294,20.87355,19.72802,-1
7973751345990266880,20.66148,20.59339,20.57194,20.63612,20.56219,20.51657,-1
7575274308495929344,19.87222,19.49738,19.38899,19.88017,19.48488,19.39092,-1
1875922742939772928,19.93683,19.27434,19.02359,19.9567,19.28143,19.02058,-1
1682098358388287488,21.99,20.38625,19.06701,21.95038,20.37626,19.07625,-1
4364034856163405824,21.80655,21.75543,21.66678,21.80306,21.75061,21.48125,-1
886137966311794688,20.26237,20.157,20.16544,20.17638,20.10418,20.15178,-1
2253040671160035328,18.31192,17.4992,17.20446,17.43006,16.87258,16.56603,-1
4458611554862690304,21.81345,21.75762,21.4589,21.73744,21.59881,21.42257,-1
463977995393067008,19.49411,19.29653,19.02094,19.43681,19.12538,18.78911,-1
2484865552141543424,19.48249,19.38091,19.17752,19.46508,19.38759,19.16773,-1
3331596724337666048,21.10528,21.02339,20.81076,21.10146,20.98557,20.77566,-1
672303016417716224,19.72512,19.77995,19.71303,19.73896,19.78271,19.72817,-1
384092700162418688,19.35017,19.28972,19.055,19.32364,19.26838,19.03818,-1
2598729065942771712,17.68977,17.07079,16.83507,17.65018,17.06447,16.8581,-1
4289833494127505408,21.9923,21.35972,21.10938,21.99592,21.30485,20.89806,-1
5236705703058141184,21.75185,21.53788,21.80337,21.74563,21.52929,21.90895,-1
2532272370496858112,16.96453,16.53524,16.34897,16.96177,16.46077,16.31609,-1
5975245464244252672,19.14914,19.06228,18.9775,19.13657,19.05792,18.96555,-1
8237310880187609088,21.22114,21.21318,21.32339,21.18561,21.18283,21.23465,-1
2892547432632051712,20.17488,19.56031,19.26347,20.18227,19.54149,19.27837,-1
1695630323976529920,19.69549,18.38537,17.59252,19.70712,18.37862,17.59306,-1
5599129475155161088,21.69578,21.9349,21.76258,21.73942,21.7593,21.63221,-1
4519500309232021504,21.70666,21.59126,21.4849,21.65695,21.5478,21.50437,-1
4916957818680700928,21.14604,20.78807,20.4033,21.12314,20.73674,20.3744,-1
5599139370759811072,19.74771,19.79944,19.7064,19.716,19.79731,19.71024,-1
2051454279792748544,21.26736,19.77602,19.81845,21.27526,19.78941,19.81188,-1
2535611038343129088,16.90591,16.48753,16.34067,16.89316,16.49006,16.34455,-1
6016886717125685248,20.83706,20.04711,20.03361,20.78624,19.94427,20.04451,-1
7432281170509492224,19.92739,19.81705,19.79359,19.89534,19.80935,19.78751,-1
3568039282952216576,18.57277,18.59232,18.73563,18.5426,18.59293,18.71302,-1
6636078891260375040,21.52337,20.75485,20.58808,21.51834,20.73142,20.54264,-1
6534770993834684416,18.39829,18.21096,17.84415,18.36175,18.11634,17.57171,-1
1658602619049895936,20.79398,19.56477,19.06071,20.75506,19.56429,19.04484,-1
2649244743476733952,19.32627,18.91502,18.7501,19.33768,18.90113,18.71865,-1
5252440817335463936,15.5857,15.21693,15.06679,15.56201,15.22781,15.09174,-1
4350743966384844800,21.82583,21.55735,21.43304,21.79465,21.48713,21.26099,-1
5766903951065280512,20.97421,20.32659,20.03984,20.97575,20.30317,20.04522,-1
4106296970871238656,19.00109,18.5001,18.28865,18.99106,18.49501,18.3029,-1
7653942442307809280,21.79696,22.02241,21.84827,21.82327,22.04345,21.85228,-1
1880364521244092416,21.18907,20.06673,19.5809,21.19935,20.04806,19.58742,-1
397602949506820096,17.22274,16.74072,16.6178,17.11835,16.61241,16.43596,-1
6907401255044968448,22.97757,21.45782,20.18442,22.95193,21.01001,19.66107,-1
1640550290878916608,20.27945,20.17909,20.07271,20.29438,20.17324,20.04475,-1
7522295440105730048,22.42459,20.9972,20.04234,22.25064,20.54568,19.72924,-1
5282887384341082112,21.26776,21.20912,21.14704,21.24366,21.22215,21.16383,-1
6814097521267896320,21.65747,21.50451,21.52745,21.67966,21.51609,21.36284,-1
2600967385515059200,16.39181,15.84081,15.61352,16.38627,15.82698,15.60703,-1
3158257614073128960,19.78742,18.15726,17.10621,19.79992,18.15911,17.1051,-1
3083990005656348672,20.14215,19.44385,19.15163,20.13254,19.41943,19.16625,-1
8263096626479558656,20.77898,20.80128,20.98126,20.78855,20.78769,20.72574,-1
7202623978295980032,19.68646,19.21437,18.95778,19.62081,19.16107,18.88869,-1
2133703523160844288,19.60187,19.02813,18.79729,19.60684,19.02975,18.79784,-1
4903427777791455232,21.23236,21.16635,21.20096,21.13108,21.11714,21.11625,-1
3309099341674735616,16.91644,16.33186,16.13198,16.9198,16.32619,16.1262,-1
4566870564111314944,22.15479,21.70764,21.88126,22.17694,21.66482,21.5786,-1
3148126168356513792,17.04754,16.73616,16.63729,17.05275,16.72754,16.62036,-1
4859517680954830848,20.74752,20.66917,20.73064,20.73197,20.61436,20.66076,-1
1223874413494036480,18.9859,17.53881,16.60253,19.00267,17.56108,16.6293,-1
3347412375375472640,16.76926,16.4978,16.39357,16.74991,16.49506,16.39335,-1
4799973628400300032,21.7833,21.75682,21.63112,21.79565,21.77858,21.6545,-1
3177438869448583168,18.51969,17.37701,16.93995,18.52361,17.37591,16.94564,-1
4135553590008410112,21.27929,21.01042,21.16087,21.22916,21.01567,21.1555,-1
6699117194301337600,21.53022,20.93253,20.72544,21.53235,20.94343,20.69356,-1
4963145558786764800,20.40878,19.95823,20.07443,20.37056,19.9417,20.00722,-1
4948580327246983168,20.44079,20.65152,20.53396,20.41899,20.61079,20.53333,-1
473043468764080128,18.33409,18.12158,18.19749,18.30542,18.09878,18.17188,-1
1216010426152675328,20.07262,18.58423,17.79904,20.08859,18.61476,17.79867,-1
7230669495642812416,19.50117,19.53893,19.34248,19.49443,19.54497,19.35158,-1
471889806322853888,25.11447,24.80194,19.77639,25.11182,24.79997,13.95833,-1
3166082018039588864,15.56733,15.23274,15.08943,15.54022,15.22959,15.10568,-1
3006186080534816768,16.64719,16.03666,15.81897,16.65645,16.04902,15.81007,-1
8264203287332059136,21.40338,20.8963,19.92821,21.27441,20.46023,19.50501,-1
4360673099898351616,21.20093,20.96326,20.76734,21.14146,20.90452,20.66735,-1
2550277699847350272,19.20706,18.97644,19.00847,19.16551,18.9752,19.01135,-1
7919779066462007296,21.31127,21.09362,21.11363,21.2944,21.07153,20.98679,-1
4329237513476173824,19.94348,19.82189,19.79737,19.94099,19.80814,19.76964,-1
4898992347968892928,20.97595,20.94752,20.84605,20.93819,20.96437,20.8492,-1
4511719335236661248,22.64056,21.32287,20.5188,21.73497,20.41293,19.48891,-1
7257599284773318656,19.82077,19.59797,19.52609,19.79331,19.58409,19.51802,-1
8363403699485865984,21.50127,21.32352,21.40131,21.47728,21.33599,21.21693,-1
8338627304868214784,21.1134,21.06361,20.88137,21.13687,21.07291,20.80771,-1
871576858376824832,22.43291,21.17211,20.14917,22.39905,21.08996,20.12737,-1
7187766002758381568,19.62881,19.23968,19.07871,19.61053,19.218,19.04537,-1
7318501236822175744,21.83606,21.20298,21.04899,21.84657,21.19062,20.97985,-1
2125772745739364352,17.63038,16.50581,16.10598,17.63207,16.52435,16.10904,-1
1930960742098429952,19.98051,19.74333,19.64651,19.98073,19.75107,19.63348,-1
6113786128400838656,17.43851,17.13811,17.01244,17.38107,17.12918,17.028,-1
1697925278631749632,18.76943,17.42105,16.1277,18.79217,17.42797,16.11668,-1
6495542891883720704,22.32466,21.12247,19.97935,21.35334,20.21191,19.14198,-1
7316107325533253632,23.24857,21.76946,20.89547,21.43597,20.63293,19.55756,-1
1031445025965238272,18.05481,17.68661,17.51393,18.02624,17.68115,17.52856,-1
7527918067188953088,21.8234,21.63246,21.62489,21.74752,21.60588,21.50927,-1
5222004681966546944,20.56972,20.35689,20.59072,20.52882,20.34846,20.52225,-1
7276775316931670016,19.61926,19.49882,19.28539,19.60197,19.48478,19.25784,-1
4317989513667997696,20.72888,20.60677,20.57728,20.73797,20.55979,20.58629,-1
5966250358426234880,25.55105,22.40523,19.67389,25.54041,22.43553,19.66566,-1
2633550313411340288,19.57976,19.49626,19.50207,19.5459,19.48509,19.49948,-1
2716883956329900032,20.08663,18.56466,17.2917,20.02499,18.57162,17.30444,-1
5180390909477056512,20.38542,19.88829,19.48771,20.34379,19.82015,19.32044,-1
1230756525962717184,20.68983,19.18198,17.89868,20.65729,19.17989,17.90588,-1
5477566914312728576,21.83313,21.61653,21.84214,21.83245,21.6306,21.8692,-1
1953457280011757568,18.96751,18.23504,17.75891,18.79247,17.74717,17.25534,-1
3347305722747578368,17.33982,16.06682,15.56862,17.44546,16.10397,15.6307,-1
1943304941107963904,19.44794,19.37585,19.44167,19.41184,19.36596,19.43426,-1
4226870784675213312,21.7495,21.80524,22.19094,21.63408,21.78924,22.16717,-1
431227391403124736,21.01167,19.44671,18.18219,20.98993,19.45878,18.18519,-1
2694299712399370240,17.02772,16.64059,16.51807,16.99989,16.65035,16.5026,-1
2436548618673481728,15.95464,15.63844,15.52147,15.92877,15.63348,15.51886,-1
2553571561940477952,22.12559,20.68985,19.59986,22.16707,20.68862,19.58892,-1
2294646463247968256,16.78703,16.23902,16.08327,16.7684,16.23766,16.06653,-1
2297965614980950016,14.83422,14.24915,14.0624,14.80115,14.25708,14.05347,-1
7190197572085673984,25.18188,22.91659,21.81845,25.11945,22.04778,20.81976,-1
4138993962025938944,19.98338,19.80346,19.84941,19.94344,19.81615,19.84029,-1
2701102934019565568,20.14154,19.85023,19.60833,20.15838,19.8054,19.61722,-1
3072621876720199680,20.52392,19.71352,19.40701,20.53049,19.71655,19.41858,-1
3298966793510479872,16.91758,16.32918,16.11444,16.90772,16.33023,16.09601,-1
2351028322793711616,17.82852,18.06094,18.08455,17.80388,18.00888,18.10561,-1
3270801703502374912,18.20208,17.68068,17.46993,18.21309,17.68091,17.45177,-1
4133374363079208960,21.19447,21.12012,21.06496,21.10845,21.0962,20.97419,-1
2337426538468763648,18.91074,18.44169,18.23842,18.90043,18.43425,18.24094,-1
3333880959962474496,21.70284,21.26258,21.00411,21.71609,21.09872,20.92364,-1
4944034946815291392,21.16153,20.93006,20.89643,21.10472,20.94325,20.90695,-1
1780212182538020864,18.90741,18.83789,18.78428,18.88104,18.84678,18.7906,-1
1675358902335596544,21.84219,20.33266,18.87329,21.86011,20.3593,18.92376,-1
7550315118979641344,19.32422,19.28662,19.29086,19.32712,19.2806,19.23849,-1
429019571937110016,18.02817,18.04114,18.06588,17.99158,18.03521,18.09324,-1
1149701351198976000,21.1247,20.86647,20.39204,20.29552,20.18714,19.50862,-1
1865741823897528320,19.024,19.04436,19.06285,19.02775,19.02859,19.05943,-1
3672790306543214592,21.5034,19.95213,19.21811,21.49455,19.96199,19.21419,-1
4162589483302842368,21.47591,19.60839,19.24887,21.43678,19.62189,19.24294,-1
3383368884286496768,13.37191,12.45793,12.17171,15.50881,14.88132,14.68643,-1
5196199138391945216,21.48927,21.35336,21.94882,21.4967,21.37701,21.98394,-1
1213881497249933312,21.21592,19.86306,18.48201,21.19934,19.86068,18.47287,-1
8211266199024758784,21.37935,21.22726,21.25656,21.38214,21.20892,21.22406,-1
6528173924437127168,21.80633,21.66154,21.76379,21.79442,21.62217,21.38774,-1
8263068865388017664,20.76717,20.47198,20.35115,20.7389,20.45816,20.30803,-1
6432298715558113280,21.00493,20.7979,20.63009,20.95008,20.79703,20.6301,-1
8263134561459435520,21.7687,21.73856,21.58807,21.70513,21.74654,21.60654,-1
3254001439281801216,14.26017,14.16845,14.20458,14.27971,14.1566,14.18969,-1
8517607731850049536,21.61749,20.96151,21.06994,21.5724,20.89682,21.00782,-1
3330427668851091456,21.49511,21.15918,20.86222,21.49694,21.11961,20.86851,-1
3345149855306639360,16.61595,16.35078,16.2508,16.60322,16.35089,16.255,-1
3857402433575690240,16.84788,16.10099,15.78972,16.84865,16.09816,15.78163,-1
1192392091385227264,18.24656,17.78631,17.69823,18.23281,17.80632,17.70286,-1
4365276206804430848,21.76061,21.63069,21.364,21.72696,21.59345,21.38329,-1
3496002029946511360,19.58681,19.21292,19.12352,19.54583,19.2148,19.11983,-1
3598458921620185088,18.02549,17.56165,17.36658,18.00201,17.55307,17.36048,-1
1964745966330341376,20.83249,20.02037,20.01387,20.78062,19.97633,19.94864,-1
1706891520893806592,21.18099,19.70577,18.57148,21.12499,19.70037,18.53782,-1
7056076943934550016,21.67423,21.96623,21.73357,21.67876,21.99291,21.72379,-1
5307747348905652224,21.13742,20.98517,21.06022,21.10595,20.93963,20.99907,-1
6780258951143026688,18.27929,17.86798,17.8001,18.29031,17.86237,17.79688,-1
2241750884977502208,17.48076,17.02232,16.8569,17.46023,17.01646,16.8566,-1
6924554460988108800,21.58154,21.43168,21.23483,21.54412,21.40884,21.08421,-1
1554899983889623040,19.32334,17.88444,16.93556,19.32097,17.89164,16.92514,-1
8351015226628042752,19.70839,19.25462,19.05668,19.71312,19.2578,19.02154,-1
4415887276249903104,21.8808,21.20165,21.08607,21.82276,21.20109,21.0667,-1
2774238882609260544,18.58175,17.96984,17.73628,18.56544,17.97078,17.74356,-1
7431150051797954560,20.18332,19.33189,19.08674,20.19753,19.34352,19.09109,-1
1468238674800961536,16.96899,16.70759,16.52193,16.94761,16.62414,16.53016,-1
1578551299996149760,18.70499,18.47238,18.25791,18.6666,18.49195,18.25374,-1
4556700081470500864,19.22207,18.95084,18.94559,19.19886,18.95143,18.93193,-1
8307151858867826688,19.7341,19.40713,19.33731,19.72163,19.41285,19.34501,-1
7077646613661544448,17.92143,16.86055,16.4712,17.9363,16.8756,16.46696,-1
4328157518146236416,21.5035,21.28148,21.26279,21.42088,21.25803,21.22672,-1
6612602393794899968,22.69632,21.18078,20.16791,22.36315,20.4948,19.63092,-1
384048169941493760,18.21583,17.69842,17.51785,18.13067,17.65973,17.47552,-1
8228322372613763072,21.74379,21.79188,21.40746,21.6572,21.73722,21.43331,-1
5826687148959133696,22.60004,21.50968,20.46612,22.2742,21.42392,20.45509,-1
5639827892436922368,20.70556,20.59422,20.3555,20.71313,20.59241,20.36284,-1
7496453346577543168,21.67885,21.35631,21.1982,21.68126,21.36674,21.14114,-1
2755171155752019968,16.32724,15.63979,15.41802,16.31775,15.66844,15.4411,-1
5755659796309798912,21.37584,21.50044,21.3614,21.32616,21.51651,21.34652,-1
7995148391116632064,21.58353,21.31246,20.83915,21.65392,21.21231,20.85127,-1
1093262872676427776,21.11235,19.70555,18.43806,21.11224,19.67637,18.44594,-1
4818896773588905984,20.19632,19.47867,19.05995,20.24289,19.44632,19.05951,-1
6425607905429090304,22.91567,21.52559,20.55393,21.1794,20.8661,19.86609,-1
2321682355569321984,20.74601,20.20334,19.89457,20.6953,20.16107,19.85614,-1
3276509544078927872,16.05256,15.79553,15.71797,16.05036,15.80541,15.70077,-1
4912339319601688576,20.63398,20.44296,20.49871,20.60606,20.44955,20.47666,-1
5618338762909741056,18.81148,18.50038,18.35806,18.8167,18.49814,18.33664,-1
7991883391371505664,21.75151,20.95864,20.61539,21.75628,20.94096,20.61468,-1
7600045479846146048,21.56968,21.53559,21.70823,21.54914,21.55038,21.68588,-1
2543443133740378112,19.3695,18.71361,18.44459,19.28735,18.69839,18.4458,-1
6712836901298696192,19.24655,18.92004,18.73367,19.2204,18.91342,18.75139,-1
2468124124526962688,20.64782,19.99793,19.72561,20.64498,19.99499,19.71579,-1
1678836108378531840,20.86201,19.4851,18.77593,20.88151,19.45547,18.75853,-1
7936502088665329664,21.46192,21.21992,21.24358,21.49135,21.24342,21.26598,-1
2535527474654111744,17.43817,17.06062,16.94292,17.42874,17.05466,16.91286,-1
1815040587737360384,18.18017,18.1085,18.11285,18.1774,18.11218,18.12781,-1
1230734535730161664,20.77763,20.46782,20.05898,20.74197,20.4559,20.07078,-1
6711522988175060992,20.82617,19.80321,19.45475,20.75519,19.81804,19.45453,-1
6431203325689655296,22.33691,21.45795,20.96014,22.22157,21.37692,20.78331,-1
680196685606971392,16.76752,16.44572,16.29197,16.75973,16.43347,16.29395,-1
4849481339252699136,21.18338,20.70428,20.64189,21.18061,20.71718,20.64388,-1
7651699987806089216,21.75559,21.38556,21.38362,21.74024,21.39831,21.39029,-1
3894618428778061824,17.18208,16.49173,16.21287,17.17064,16.4921,16.1938,-1
2883515500455815168,20.68484,19.19703,18.59148,20.68353,19.17287,18.57556,-1
7934432807815409664,21.13018,20.73177,20.69085,21.14368,20.73172,20.6249,-1
2310383224662026240,17.15252,15.80187,14.4819,17.17437,15.80201,14.46663,-1
6101263790186885120,21.08565,20.8819,20.80543,21.08556,20.77704,20.7711,-1
3234775928882096128,17.75075,17.14255,16.9469,17.74388,17.16109,16.94588,-1
7558237925176700928,19.70849,19.65238,19.32671,19.69509,19.59109,19.33317,-1
2246179442416183296,16.33611,15.95668,15.8782,16.30225,15.96821,15.86192,-1
1017972984918337536,16.82833,16.518,16.43173,16.83053,16.53815,16.43582,-1
3224671691263207424,17.28876,16.56893,16.30106,17.29768,16.56083,16.29706,-1
8263042751567425536,21.32484,20.98544,20.91939,21.261,20.92426,20.7983,-1
7586315329350594560,21.82838,21.5141,21.47799,21.80982,21.52129,21.45609,-1
7456948439537610752,21.52231,20.14996,20.01044,21.53513,20.16092,20.01001,-1
552957624329463808,19.80974,19.03849,18.53684,18.50013,17.63405,17.2139,-1
8360988072271869952,21.00317,21.019,20.71189,20.88622,21.0343,20.63756,-1
3598417689934143488,17.35503,16.99734,16.76793,17.34911,16.97025,16.78282,-1
7547161723842260992,21.49979,21.27791,21.35104,21.50434,21.28601,21.23805,-1
781446315543390208,21.28258,20.26259,19.94343,21.24824,20.25373,19.94661,-1
5034123152981684224,21.17013,21.39334,20.77352,20.97675,21.0766,20.21265,-1
1213853459703425024,20.86899,19.42226,18.32874,20.85985,19.42146,18.3454,-1
5800686998419861504,21.35028,20.84714,20.85084,21.24764,20.79906,20.82217,-1
8263013890058287104,21.5522,21.33004,21.49246,21.5142,21.32696,21.46913,-1
4070128804344557568,20.53983,19.67168,19.46017,20.53762,19.63943,19.46024,-1
1280277161663555584,18.81648,18.47464,18.31464,18.81738,18.45003,18.3174,-1
1246523529030035456,16.70495,16.22561,16.00052,16.69741,16.20691,15.99594,-1
7293713568452243456,22.04948,21.9709,21.86035,22.05436,21.72914,21.81007,-1
4332594877667405824,19.83265,19.4317,19.28231,19.83742,19.43421,19.29143,-1
5071150030909009920,21.3932,21.02697,20.75182,21.38761,21.03112,20.69277,-1
4960956430632546304,20.28348,19.8113,19.75241,20.28942,19.83549,19.72664,-1
