specObjID,fa,fb,fc,fd,fe,ff,fg,z
7297224584326737920,1.00543,-2.951746,0.9919247,0.0398612802338869,0.9562002,1.022405,0.002227783,3.71756
4039754791248392192,1.027657,-1.336599,1.005223,0.106205816184797,0.9871154,1.03009,-0.05113602,2.902164
7523393027101618176,1.031166,-3.247471,0.9903104,0.0919213794532807,0.9848431,1.014002,0.02091789,3.039787
2845228855839451136,1.004446,-0.07724762,0.9989232,0.013392522477246,0.9888886,0.9996993,-0.0063591,1.290777
2484894139443865600,1.001632,-0.4859638,0.9904606,0.00989773067216718,1.007158,1.005615,0.02359962,0.4794946
969560112500860928,1.002481,-0.08122063,1.002442,0.00889305813423903,0.9913204,1.00492,0.01330566,0.9848454
6926788668229873664,0.9928223,-2.048992,0.988923,0.108625973556014,1.000124,1.022832,0.1593227,2.564279
6797157895575891968,1.035248,-1.841146,0.9957418,0.173822483852481,0.9898003,1.024662,-0.03426743,1.589159
4118625234562248704,1.005387,-0.4145164,0.992264,0.0346213469509897,0.9884835,1.008757,-0.001993179,2.15273
8329644294466631680,1.017164,0.01237106,1.000071,0.138938293393232,0.9990864,1.024649,-0.01859474,1.470859
5042953330444922880,1.006506,0.1271763,0.997099,0.0297088490646171,0.9811763,0.9998037,-0.004886627,1.377103
8340941501547345920,1.003229,-0.02595329,1.00644,0.0562755232331698,0.9861282,1.007684,-0.001449585,1.075368
6445940355300519936,1.002427,-4.110701,0.9927788,0.0232548911337213,0.9703398,0.9984192,0.01371956,3.412836
1219423308668233728,0.9914579,-0.621109,0.9819868,0.043081668594047,1.001802,1.01297,0.2070293,0.714766
923380900941555712,1.00072,-0.2079468,0.9891257,0.0138222558739556,1.010189,1.004418,0.04512215,0.4781957
7557199161885126656,0.9983802,0.06038475,0.9997768,0.0242211926386018,0.9924492,1.00513,0.01935577,1.258591
468452182077761536,0.9969992,-0.4224834,0.9763376,0.02760858421809,1.003409,1.003615,0.1154938,0.6123939
2730466222964500480,0.9935154,-0.1920929,0.9749535,0.0135460629658522,0.9741777,1.013783,0.1209812,0.229261
5238845346209787904,1.003463,-0.6317558,0.9994625,0.0235574350419951,0.9809357,1.006297,-0.00551033,2.450417
7635913751606784000,0.9904916,0.4991646,0.9915256,0.0846107018111759,0.9830256,1.021409,0.3045197,1.238484
4888882338434052096,1.009639,-0.7549553,0.9979493,0.0656284782667555,0.9973408,1.008021,-0.0379467,2.395125
6592283144924884992,1.000706,-2.56669,0.9902294,0.026401952023328,0.9872562,1.008044,0.03338242,3.011541
8263052098087352320,1.027708,-0.6410885,0.997887,0.124415171100161,0.9775735,0.9860597,-0.00670433,1.266721
4341632856905936896,1.041466,-1.063934,0.9971624,0.190109074907522,1.006513,0.9726105,-0.004669189,2.278698
815295606124734464,0.9920174,0.1288033,0.9654578,0.01232394660465,0.9806554,1.005938,0.1622505,0.1915971
2651669716338239488,0.9851587,-0.2834644,0.9685257,0.0150814193149989,0.9783428,1.029108,0.262579,0.3876934
6012331991667240960,1.00494,-0.9889812,0.9992584,0.0964175992513681,0.9969837,1.006769,-0.02384567,2.412924
5186088864246853632,1.007054,-2.282604,0.9967555,0.0552961022809437,0.9856398,1.002628,0.02459717,3.250425
5362877958548287488,1.000078,-0.6129532,0.9890468,0.0643410485903481,1.000766,1.010925,-0.0002479553,2.201801
1598827398520924160,1.002589,-0.423769,0.9945118,0.0180467530405688,0.9953892,0.9941305,0.008655548,1.43364
8382420576698560512,1.005749,-0.595211,1.002924,0.0355130239333796,0.9864727,1.014693,-0.008106232,2.461124
679060614831695872,0.9947694,-0.3209782,0.9940662,0.0139400571770691,1.001962,1.020044,0.1058693,0.7708498
7592050931102576640,1.007113,-0.2787437,0.9821473,0.0586611629048882,0.9936092,1.006541,-0.02222443,1.780601
7451219709649416192,0.9681429,-1.596375,0.9336928,0.0578569255718749,0.9844046,1.059718,0.6542645,0.5124159
8263136760700794880,0.9994844,-0.2524986,0.9857983,0.0259773773499946,1.000899,0.9970328,0.0269146,1.699551
4421552784789925888,1.011551,-0.972765,1.008245,0.169139688953552,1.002755,1.007745,-0.02007294,1.500878
7539182838844420096,0.9964167,-0.214077,1.000718,0.028167854434227,0.9918792,0.9983562,0.07257843,0.97322
4106163661663039488,1.00447,-1.818542,0.9860394,0.0352576862541054,0.9863793,1.027404,-0.02377892,2.631282
6153306974148292608,1.006632,-1.482674,0.999051,0.0731030346192434,0.9922615,1.004589,0.01033974,3.136815
5303099157895639040,1.009736,-0.460638,0.9979814,0.0501803248721841,0.9957036,1.008992,-0.0009403229,2.190706
4483344513620439040,0.9987716,-0.8413486,0.9854332,0.0571564132996392,0.9884276,1.013652,0.02932549,2.807924
796057725028034560,0.9985162,-0.2839394,1.004451,0.0264297616808122,0.9949082,1.008496,0.05799294,0.85716
4763883807814905856,1.028113,-3.116955,1.004552,0.110530884471025,0.9834929,0.997642,0.03297615,3.160095
6166663292351344640,1.005395,-1.648739,0.9890898,0.0393317590829972,0.990012,1.002506,0.04648972,2.896767
2383532645725267968,1.000594,-0.2499714,0.9948754,0.0121768398868055,0.9903522,1.000176,0.01429558,1.420991
4716600688594579456,1.006622,-0.6591587,1.009155,0.127866136513328,1.009787,1.042182,-0.03103828,2.430541
7104667664253644800,1.004587,-2.552521,0.9900535,0.0701154502239724,0.9948394,0.9972628,0.0097332,3.237089
4791933174626840576,1.058973,-0.6147308,1.005866,0.157120203486948,1.001619,1.007359,-0.02940559,2.603573
2565975702805440512,0.9993731,-0.4676342,0.9926768,0.0106931473999613,0.9859442,0.995483,0.06986618,0.9051355
5700617418515869696,1.009938,-0.7932873,1.000672,0.0454130354089662,0.9968976,1.00944,-0.03465652,2.349154
6823125061185761280,1.003609,-0.3247166,0.9903731,0.0621405643123363,0.9989262,1.016912,0.02067947,2.161884
8148373307956850688,1.002714,-0.3298321,0.9914889,0.0295976782242879,0.9988158,0.9987534,0.01546097,1.558241
4352945463105351680,0.9518411,3.530092,0.880419,0.142611321928796,1.001139,1.144404,1.474272,1.04151
1697877999631755264,0.9942867,-0.6270599,0.9889776,0.0653796099717393,0.9958653,1.036314,0.08541107,0.8816566
6618106823847899136,1.007465,-0.5996857,1.00237,0.0571823732005871,0.9983321,1.015425,-0.0234127,2.483773
6981784590952886272,1.007254,-0.4112225,0.9915184,0.0520166879789962,0.9958712,0.997686,0.005147934,1.841118
8262045218116399104,1.00392,-0.4485455,0.9986075,0.0211889020105553,0.9983813,1.017408,0.005966187,2.213206
8027729118144163840,0.9949729,-0.8774166,0.9776389,0.115580791516639,0.9972352,0.9740784,-0.02124977,1.529014
5003524017933185024,1.017548,-0.408617,0.9860824,0.154319522578276,1.011862,1.042807,0.144249,2.611556
8263084256973746176,1.000808,-0.5034599,1.003304,0.0731261078473093,0.9894584,1.017404,-0.005800247,2.179434
5102596063262076928,1.013027,-0.6725063,0.9987153,0.0886606100073688,0.99955,1.008602,-0.00810051,2.270719
7289194301136498688,1.015088,-0.5274353,1.00086,0.0630592042461863,0.9947496,1.002749,-0.01797867,2.542344
8263115593625563136,1.009035,-0.02013779,1.003169,0.0630058945371273,0.9953588,1.015212,0.05412102,0.9494284
7329617298456244224,1.043546,-0.5033035,0.997882,0.162765176919498,1.007991,1.023285,-0.03782845,1.194677
8261967977357438976,1.003115,-0.07564354,0.9962013,0.0268922662408865,1.004691,1.002026,0.01135826,1.526069
5954958373438550016,1.009419,-0.749855,1.00043,0.0832392538249487,1.006198,1.013412,0.007738113,2.602331
6596784545143123968,1.003729,-0.9589348,1.017077,0.0540932897495678,0.9959004,1.030662,-0.009687424,2.683729
6027181995191889920,1.00129,-0.6862602,0.9956861,0.0170370963987786,0.9884081,1.01242,0.02626419,2.228724
2219243332637321216,1.001991,-0.02490616,0.9945772,0.0118764781238214,0.985594,0.9976501,-0.00343132,1.371598
635034522806675456,1.002461,-0.1057129,1.002391,0.0192942411978926,0.9978027,1.001113,0.01006317,1.300962
6113704764540383232,0.9960378,-0.8805523,0.9905608,0.0798468357189644,0.9937112,1.016098,0.2052364,2.935656
6146505945763213312,1.012876,-1.75898,0.977618,0.0853869027527989,0.9951547,0.9985094,-0.009092331,2.791198
7981665080058769408,0.9988131,-0.1180573,0.9970155,0.030740085149082,0.9982473,1.007352,0.002645493,2.007485
989729279711406080,1.002417,-0.04523277,1.00443,0.00799760581178067,0.9955126,0.9920012,0.008867264,1.19924
7518821257937874944,1.001485,-1.508696,1.004349,0.0325152281011411,0.9895009,1.010783,0.01040268,3.075628
6539396089849245696,0.9959651,-0.4579868,1.001167,0.0632587404211254,0.9896372,1.033827,0.139801,0.8182628
3745911129449275392,1.00221,-2.82601,0.9882295,0.00903632152850039,0.9728797,0.9980011,0.01267242,3.024014
4743575828133769216,0.9959489,-0.5034084,0.9908066,0.0381267369844988,0.9916739,1.020431,0.1434631,0.7712609
6446928816270667776,1.00286,-4.749737,0.9892143,0.0454786815195576,0.9536615,1.009293,0.009788513,3.556404
4290971488779694080,0.9952163,-0.620554,1.019523,0.155118588698421,0.9972712,1.021425,0.1246796,2.393671
4916810484122578944,0.9973614,-0.1918507,1.001531,0.0220191695242342,1.010135,1.009389,0.09561729,0.7033789
5991047094713643008,1.020109,-0.9218273,1.00488,0.0899721290824199,1.010421,1.022337,-0.02201462,2.321728
7291595084708638720,0.9931741,-0.3014221,0.9972702,0.0199804609846059,1.005085,1.009917,0.1071835,0.7227805
4601650317464629248,0.9992577,-0.7381954,1.006312,0.12276168937178,0.9989587,1.01432,-0.02380753,2.71599
772417406134937600,0.9985912,-0.09523201,0.9756161,0.0111845263114932,0.9953843,0.999358,0.09560204,1.721904
1953580150436161536,1.003748,-0.60779,1.000446,0.0180958974608545,0.9973523,1.015123,0.001552582,2.279501
5778366909825871872,0.9985371,-0.7571983,0.9838123,0.0572077456033909,0.9985364,1.01261,0.2178345,0.8143295
7111406571490045952,1.011309,-0.5950947,1.003065,0.0399866751502393,0.9980394,1.006189,-0.01025391,2.371242
1247532335293818880,0.9983672,-0.303009,0.9799404,0.0371434587189877,0.9902713,1.019966,0.0929718,1.96867
6797204075097812992,1.0317,-0.5482445,0.9933422,0.14874006670388,1.009887,1.00117,0.0300312,2.195264
6734245493461413888,1.001791,-0.1436272,0.9877669,0.018676471514293,1.005877,1.016578,-0.004117966,2.158018
2364513836599371776,1.002449,-2.017376,0.9939659,0.039084161901727,0.9844379,1.005306,0.006099701,3.269764
6764471063965003776,0.9975352,-2.462948,1.003031,0.0710889049908627,0.9943158,0.987987,0.1905384,2.861744
1709193623431571456,0.995873,0.3088665,0.9991204,0.0595517057846345,0.9782112,0.9899859,0.1071968,1.234333
6152049408512552960,0.999916,-0.2761021,0.9810598,0.0710452110983446,0.9876656,1.023952,0.1047134,1.004063
6764562873185923072,1.016968,-0.5444756,0.9982427,0.133756491815192,1.005971,1.014246,-0.03055954,2.521754
7549274710312939520,1.000265,-0.2763767,0.9803188,0.0480750535693815,0.999956,1.010655,0.003940582,1.646744
1150720049795852288,0.8883124,0.210783,0.8753908,0.0659296697519738,1.120912,1.14745,2.571411,0.9894913
7070759002460319744,1.034456,-0.8192711,0.9885545,0.194920260304426,1.010314,1.028612,0.1215439,2.559553
8339758426901641216,0.9958991,0.218832,1.002414,0.087477209174679,0.9873818,1.000973,0.2420921,2.004361
5315433479369584640,0.9993454,-0.4794807,0.9947534,0.0232651947210933,0.9836531,1.008382,0.01842499,2.260903
6812947981877833728,0.9905982,-0.2752132,0.9962803,0.0481151524106854,0.9927557,1.015346,0.1515808,0.9339799
1485082364915771392,1.001215,-0.2533569,0.9929189,0.0180202288410659,1.001,0.990868,0.01126862,1.845762
7432066215986262016,0.9843781,-0.9635124,0.9274707,0.125857729154465,0.9601669,1.04572,0.4471817,0.6779494
5952704650469371904,1.01274,-1.974342,1.005102,0.0688893145334007,0.9860942,0.9960029,-0.04481888,2.907772
6113752043540377600,1.003839,-0.03504753,0.991227,0.0180686312667979,1.002579,0.9994313,-0.007568359,1.905361
4509350162523156480,0.9923408,-1.103724,1.011388,0.0679843378182154,0.9900164,1.030405,0.09852409,2.776407
8263200807035009024,1.000577,-0.270359,0.9495388,0.136559292384969,0.9832083,1.008043,0.09519005,1.562289
3243884283156260864,1.000905,0.1142139,0.985872,0.0253786510805269,1.00362,1.019743,0.03090286,2.027595
2396035187159885824,0.9942774,-0.1568432,0.9897345,0.0152447640362144,0.9994369,1.006537,0.08562088,0.7542562
1792447820142241792,0.9990357,-0.1538067,1.004851,0.00790287192912523,0.9999931,1.004185,0.02876282,0.8361243
771313766036957184,1.004884,-0.07904243,0.9897338,0.0246976436127,1.000307,0.9978974,0.02761841,1.648302
7508661495820644352,0.9549882,-0.1981754,0.9208868,0.0370880632478811,0.9996024,1.060543,0.9295082,0.4212164
4811093814494818304,0.9996687,-0.5203896,1.003965,0.0242509212627989,0.9976866,1.01153,0.01872063,2.494277
405472980152379392,1.001316,-0.05889511,0.9952407,0.0161068857194,0.9878738,1.002307,0.01229668,1.414003
5283958858221023232,1.000114,-1.205635,0.9248437,0.0876358880514474,0.8798288,1.004447,0.0132122,4.879223
6721813310553649152,1.007376,-0.7259712,0.9995426,0.0300736400934805,0.9953542,1.015216,0.008358002,2.272678
3278678053689072640,1.169724,1.239187,0.961786,0.476701289796723,1.019319,1.007317,-0.05592346,2.157991
1389437221680998400,0.9999508,-0.1687412,0.9921311,0.0134070310206087,1.006391,0.9936917,0.0412178,0.5388522
6170122355445788672,0.9980822,-0.3937931,0.9998088,0.0518092421890914,0.9982638,1.016023,0.08300972,2.44827
1029239686272411648,1.000871,-0.09119225,0.9818427,0.0291034665841462,1.000573,0.9929903,0.005910873,1.776178
8247410444361986048,1.005983,-0.258852,0.9943347,0.0948059557701942,0.9938652,0.9987971,0.02261162,1.596047
1377027309772498944,1.004962,-0.3522339,0.9944219,0.020693371547903,0.9906029,1.009696,-0.007993698,2.079516
4755955779843584000,0.9982899,-0.3472538,0.9867808,0.0284529054245073,0.9980381,0.9936931,0.01940155,1.486188
6906296246731468800,0.9438808,1.653934,0.8992679,0.178092984615701,1.051554,1.059307,1.273918,1.175994
8263066390966759424,1.008573,-0.4700947,1.002487,0.0596222785408166,0.9842245,1.013124,0.01327896,0.8121219
1117037887481735168,0.9936462,-0.2762585,0.9974573,0.026932367172671,0.9947914,1.014371,0.09146881,0.8540822
7514410842172616704,0.9967974,-0.6826668,0.9953125,0.0399937987727427,0.9933038,1.014676,0.03915596,0.823056
8341835404987267072,1.009126,-0.626976,0.9996836,0.110343763197488,0.9835062,1.028177,0.08294678,2.27747
1341072727993247744,1.00301,-0.2295399,0.9990433,0.0422621805328782,0.9977178,1.0046,-0.01729393,1.132804
7295957946545664000,0.9986051,-0.3452644,1.001453,0.0283286915858805,0.9939892,1.008935,0.02606583,0.9139336
2985923187339978752,1.001158,-0.2443085,0.9977966,0.0320687280188569,1.002103,1.014371,0.01490211,2.149295
7937859435820150784,1.000164,-1.016201,0.9838688,0.153385177359033,1.008271,1.005341,0.1247997,3.670203
5301992499660386304,0.998884,-0.32864,0.9933513,0.07043789263219,1.011158,1.005733,-0.01775742,1.797643
6974093232305795072,1.008518,-0.5355015,0.9977807,0.0640260586204733,0.9970631,1.003211,-0.01503754,2.579708
646333381386201088,1.003153,-0.5425816,1.002597,0.0241216541584584,1.000389,1.014536,-0.002929688,2.432473
4158012764776493056,1.005221,-0.4410744,1.001167,0.114686008255425,0.9920299,1.026281,0.0477047,1.312146
451637900124121088,1.002855,-0.7138824,0.9964004,0.0150220388298089,1.001867,1.014555,0.000831604,2.42364
6776958217202888704,1.006287,-1.462677,0.9932039,0.0429232530736477,0.990998,1.008488,-0.004335403,2.989699
1467160054850414592,1.00225,-0.03109169,0.9869556,0.0181290223694182,1.001735,0.9996074,0.01965523,1.748952
6012532927417217024,0.9632008,-2.457375,0.907033,0.134239408262899,0.9967625,1.081183,0.784914,0.623569
6727351280576688128,1.014975,-0.4261932,1.000005,0.0761019063079434,0.9953436,1.008188,-0.0151329,2.79518
973971078357477376,0.9579983,0.005760193,0.9434205,0.0147578875934836,0.984392,1.075349,0.8687096,0.3382031
1971562668846245888,1.002187,-0.5017967,0.9980559,0.0118446750338973,0.9835886,1.018157,0.0001029968,2.060798
617017646403053568,0.9996572,-0.0404377,0.9893399,0.01970621209989,0.974618,1.020751,0.01899719,0.9806009
550580479988885504,0.9971985,-0.4013958,0.956559,0.0271705783389411,0.9833242,1.003196,0.09364319,0.4018537
7599905292113604608,1.003323,-0.09651566,0.9924029,0.0414164657507798,0.9709775,1.003457,-0.008468628,1.315267
766805218540152832,0.9860035,-0.2070103,0.9897901,0.0409432185615499,0.9976564,1.020828,0.2410488,0.8576354
791592059088693248,1.003203,-0.3730373,0.9850181,0.028756218982978,0.9882813,1.004221,-0.006559372,1.547917
8196643518472187904,1.002709,-0.2906361,0.9924243,0.137157382222693,0.9868127,1.020467,0.09244347,0.9508695
6759023537262620672,1.023207,-1.852167,0.9946506,0.144618451485339,0.9926335,1.008863,0.03746223,2.758187
4109667788862976000,0.985689,-0.5318451,0.9675032,0.0387113113748013,0.989136,1.02104,0.1835938,0.6041886
6513354156005847040,1.0155,-2.322489,1.002122,0.0775515130807078,0.985236,1.010447,-0.03356171,3.239257
4813416807602515968,1.000271,-0.9661999,0.9748578,0.102980613873166,1.001693,1.001016,0.02106667,1.649557
6623843525765820416,1.0012,-0.4470959,0.9994618,0.0276810899440626,1.001004,1.006486,-0.006948471,2.290823
8237231715350409216,1.002853,-0.1922379,0.9965453,0.0857501874585214,0.9954339,1.00593,0.06807899,1.458908
1896172452749273088,1.002493,-0.1237068,0.9944664,0.00939214945435601,0.9931434,1.018324,-0.001085281,0.2567388
7519943859309834240,0.9986342,-0.2487793,0.9930941,0.0999203892137631,0.9985412,1.017849,0.03467369,2.117058
6714911676938514432,1.01225,-0.3302422,0.9853744,0.0542517366920244,1.002193,1.000451,-0.003362656,1.700472
3332772102670411776,1.005226,-0.04485703,0.9855909,0.112337363105869,1.003474,1.004883,-0.03743362,1.746908
7425441937232687104,1.004915,-0.7163658,0.9875384,0.0302820361729642,0.98652,1.01496,-0.0103035,2.251621
7670772665686880256,1.004122,-0.1033173,0.9838787,0.0314139994381802,0.976649,0.9991243,0.03807449,1.43398
4607306480625577984,0.9704626,-1.25437,0.8889016,0.211634709937886,0.9995628,1.028257,1.210783,1.328148
8000650072491225088,1.024647,-0.8908634,0.9959432,0.242514570694965,1.013586,1.023617,-0.04980278,2.405125
8462340779426904064,1.007498,-0.2352428,0.9888494,0.109289397261895,0.9936122,1.026085,0.2740555,1.408986
6032830187027755008,0.9903311,-0.4127541,0.9826038,0.0806742385001437,1.004565,1.020033,0.2614269,2.094344
5006984730848718848,1.005665,-2.995256,1.003349,0.0443243825594036,0.9491104,1.002545,0.01892281,3.673846
5650039607132876800,1.029228,0.07518196,1.024834,0.295935656253406,0.9679356,1.101566,0.1844158,1.01488
4820136203658129408,1.019713,-3.207996,1.005032,0.0347385309949182,0.9928923,1.006049,-0.01121521,3.091367
7505518816005910528,1.009129,-0.5642223,1.000544,0.055352180548316,1.005219,1.00611,0.008838654,2.498745
4472144342735843328,1.002774,-0.2071362,0.9984506,0.00630447607767961,0.9856887,0.9968115,0.009857178,1.255082
6110405130162204672,1.001861,-0.6366329,0.9975608,0.0213903185068664,0.9908437,1.009968,0.02934074,0.8352435
6063122281189273600,1.009176,-0.2600422,0.9918604,0.0635035416593494,1.007427,1.008474,0.0220871,2.401325
4603907065432961024,1.004038,-2.64551,1.00127,0.0265999376689722,0.9924037,1.011652,-0.0039711,2.956966
2163009907345876992,1.000103,-0.4891529,0.9901578,0.0115930392504966,0.9838156,1.016128,0.02509117,2.031183
7262116627759165440,0.9950861,-0.3923359,1.001565,0.0483563914208672,0.9965556,1.017748,0.0125351,2.307945
1641676190836090880,0.9994029,-0.06399727,1.004397,0.0154773955422039,0.9890369,0.9972191,0.02379227,1.074627
4304322033774948352,0.9932603,-2.113752,0.9835237,0.118088782046704,0.9819981,1.001795,0.1705875,4.115527
736477938177828864,1.003161,-0.07427406,0.9896427,0.0204806443991869,1.003357,1.004184,0.006557465,1.810297
7636095166008979456,1.016511,0.155632,0.9906369,0.0762380592304243,0.9876071,1.007611,0.06352234,1.462745
8009691632910397440,1.001716,-0.7536278,0.9848274,0.0324190552793707,0.9771626,1.011542,0.002557755,2.275669
6711499348675063808,1.005543,-1.64562,0.995592,0.0859633814910629,0.9907172,0.967988,-0.005975723,0.1268012
8227152217548451840,0.9820143,-0.5485287,0.9702163,0.0647125864959683,0.9734198,1.048881,0.3838406,0.7568253
4952876118891491328,1.000363,-0.7160606,1.001048,0.024814713069884,0.9934194,1.022738,0.04335022,2.307663
6167763628344406016,0.9999939,-1.887283,1.007878,0.12837871256096,0.9998887,1.003656,0.005933762,2.822721
1573021035530315776,1.002766,0.02577782,0.9912594,0.0122272126905668,1.002508,1.012081,0.009244919,2.069808
7064123724329054208,1.006534,-1.420851,1.000993,0.0561354771596086,0.9354677,1.020722,0.05886078,3.924202
6618042502417674240,1.007596,-0.4927979,0.9966896,0.10689333019555,1.003331,1.001784,-0.008916855,1.269589
5953788492596834304,1.005124,-0.8461018,1.002067,0.0358111972654788,0.9949709,1.008847,0.0137291,2.244912
1398469437794838528,1.002245,-0.179863,1.00059,0.00839519157148682,0.9873134,1.005886,0.009117126,0.971583
1916378726094891008,0.9922111,0.03760147,0.9981081,0.00812401611398964,0.9995149,1.042318,0.1685352,0.3247702
5655615782433517568,0.978714,-3.84622,0.9835298,0.205455449968238,0.9795114,1.016499,0.7480621,1.246748
6073231191782912000,0.9963108,-0.9357719,1.009175,0.0959208179500751,0.98897,0.9616362,0.07048035,2.689813
5492247593516462080,1.002676,-0.454195,1.006328,0.0758520997662556,0.9964737,1.009726,-0.05120468,2.415347
6086725497218854912,0.991523,-0.8049259,0.9898474,0.106216313800764,1.003832,1.002029,0.2245312,2.52251
960411626941474816,0.9986464,-0.3214779,0.99589,0.0149416610238812,0.989825,1.012177,0.03384972,0.8948948
7673094834244743168,1.007335,-1.872261,0.9967608,0.0647871539533998,0.9930902,0.9819162,0.04700089,2.941333
5809732128896380928,1.008078,-0.6069012,1.005702,0.0499811583711146,1.005967,1.017751,-0.01810837,2.42756
7172241171354939392,1.011394,-0.1209679,1.003548,0.0987630450205238,0.9904817,0.9759586,0.03768921,1.357672
4758214451504279552,1.007529,-0.6844254,1.000493,0.042844210226307,1.003514,1.00761,-0.01658058,2.551952
5361747111157886976,1.002252,-0.3871422,0.9938713,0.065385920898828,0.9985459,1.022163,0.02965164,0.6994586
4944078927280402432,1.009329,-2.880531,0.9961137,0.0521589642198385,0.9259797,1.009154,0.05329132,3.779036
7534765825623519232,0.9982794,-0.4056931,0.9916642,0.0261722227953454,0.9841893,1.012538,0.0887413,0.85752
4968617278503055360,1.009112,-0.8594036,0.9969537,0.0680433389444796,0.9990184,1.006506,-0.009397507,2.466007
4859455558547861504,0.9836837,-0.73843,0.9956579,0.0399163641038293,0.9932448,1.013903,0.2320347,0.8794135
2818247103409580032,1.002237,-0.10849,0.9898522,0.0145855349341057,0.999455,0.995416,-0.003269196,1.646279
2650441561967454208,1.002566,-0.3564606,0.9838437,0.00801536713615687,0.9885218,1.004947,0.01358223,1.768214
7986071372839972864,1.003041,-0.8188629,0.9946969,0.0279684261008173,0.9978809,1.007733,0.008907318,2.805831
1211630251738687488,1.002815,-0.142765,0.9956741,0.0341754148773221,0.9832408,1.001738,0.00525856,1.38709
4223272628611903488,0.9952937,-0.1481075,0.9915975,0.0507002114594487,0.9960695,1.035476,0.1434402,0.8658412
8226974921298472960,1.002457,-2.711063,0.9988216,0.0536812612934757,0.9581746,1.002655,0.05644226,3.770805
4435191406931931136,1.025094,-2.389568,0.9959306,0.0917906498178116,0.9858423,0.9971602,-0.03638649,1.379851
1765418253921839104,0.9997969,-0.1245899,0.9859331,0.0172758101292424,1.001264,1.000994,0.03001022,1.781732
2496189976111245312,0.9991497,-0.3139648,1.006438,0.0161489046458666,1.004134,1.009399,0.0298996,0.777014
6131777987156832256,1.002507,-0.6300564,0.9848197,0.0276068377133034,0.9754809,1.014891,0.01172066,1.942388
6637269112714883072,1.023132,-1.022875,0.9947064,0.118619665667186,1.009584,0.9935111,0.2774105,2.402046
7313926715708469248,1.015224,-0.3115063,0.9922508,0.0716818107286224,1.00613,1.014533,-0.01469231,2.039706
6769179172889358336,1.001109,-0.6550312,1.003056,0.112084396369837,0.9985474,0.991991,-0.01529312,1.39283
4912504796101668864,0.9993051,-1.062244,0.9813591,0.0371138546629455,0.9877697,1.009039,0.04514122,0.6378487
6024874944449146880,1.004401,-2.759874,0.994727,0.127072079332388,0.9800127,1.014153,0.08652878,2.956238
8146158615670747136,1.004487,0.1779461,0.9958063,0.0346737586442843,0.99024,0.9771475,0.01851463,1.092458
7338737199011786752,1.004294,-0.50774,1.002921,0.0403277692540667,0.9955007,1.023031,-0.01736832,2.53568
2194447970387126272,1.000627,-0.07736397,0.9902576,0.0201432359904867,1.003471,0.999651,0.01686478,1.907905
8211250256106156032,1.002127,-1.666616,0.9800459,0.10500578804379,0.9669405,1.028231,0.02981186,3.802422
4444166715299524608,0.9976434,-0.7031918,0.9971991,0.0502537876717006,0.9981647,1.016005,0.0881958,3.190297
6732958515067547648,1.000216,-0.9428596,1.00123,0.035199911102884,1.000196,1.018946,0.02357674,2.562037
7495158667609305088,1.00155,-0.6583538,0.9980991,0.013758811037512,0.9903212,1.001843,0.007581711,2.742983
8036699483826483200,1.001955,-0.4993725,0.9960479,0.0311967429858507,0.9991208,1.011944,-0.007120132,2.283043
749886757406795776,0.9979537,-2.534126,0.9955175,0.0478660697633775,0.9274365,0.9932273,-0.005422592,4.032457
8013142998853021696,0.9985595,-0.4797783,0.9938033,0.0730079184415037,1.00316,1.017113,0.06121254,2.308707
600112655260215296,1.003108,-0.04609871,0.992188,0.00936369651576425,1.008061,0.9976008,-0.008789063,1.714954
483080359802595328,1.008854,-0.9987926,0.9897121,0.0310188407287516,0.9950102,1.020988,-0.01052094,2.374489
8193271866719924224,0.9934302,-0.09675026,0.9666072,0.146080444834796,1.002279,0.9874983,0.2603836,1.831541
6492010161057230848,0.9576378,0.09138298,0.9074362,0.0879647344995037,0.9615453,1.069633,1.12923,1.320875
1046117737165776896,0.922385,0.7566643,0.8830759,0.00705005284002056,1.028133,1.12259,1.501726,0.1284355
5400989501995282432,0.9714344,-0.02087021,0.9371561,0.0549140087403065,0.9969859,1.038449,0.5529251,0.5095142
4750332602484453376,1.015323,-1.257233,0.9929436,0.120970002887776,1.001475,1.036177,0.08901405,2.618998
6583262200919158784,0.9902124,-0.4211464,1.018023,0.0308160919427241,0.9909828,1.030185,0.2753048,2.451052
6720544474521071616,1.00333,-0.5580578,1.002061,0.0653372185059926,0.9900755,1.011894,0.04948997,2.495356
7991706919755247616,1.003361,-0.6101341,0.9952233,0.036471478571936,0.9643748,1.014744,0.03111267,3.211633
2461238434551851008,1.00287,-0.5296917,0.989215,0.0330357113915201,0.9904622,1.012236,0.01609612,2.15087
5840251825907494912,1.000025,-0.7506657,0.9956148,0.048273003941803,0.9985437,0.9965006,-0.004148483,2.630766
890694344426678272,0.9989843,-0.2242661,0.9830071,0.0413240124544929,1.002567,0.999788,0.0369873,1.782468
6040701039824007168,1.002051,-0.5688858,0.9957857,0.0492869162867092,1.008702,1.022984,0.01988411,2.25374
4278497253612253184,1.043337,-0.7132244,0.9977592,0.0971676153823141,1.015476,1.010818,-0.01062012,2.212851
7331983998593986560,0.9981946,-0.4623642,0.9969348,0.0420206173825149,0.9913542,1.025879,0.1236115,1.861859
7635880766325059584,1.00032,-0.2944527,0.9827478,0.0821248808275129,1.005628,1.013204,0.05900383,1.618734
